threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.79,15,1,full,1536,1,1,,,not_target_layer
0.79,15,2,full,1536,1,1,,,not_target_layer
0.79,15,3,full,1536,1,1,,,not_target_layer
0.79,15,4,full,1536,1,1,,,not_target_layer
0.79,15,5,full,1536,1,1,,,not_target_layer
0.79,15,6,full,1536,1,1,,,not_target_layer
0.79,15,7,full,1536,1,1,,,not_target_layer
0.79,16,0,full,1536,1,1,,,not_target_layer
0.79,16,1,full,1536,1,1,,,not_target_layer
0.79,16,2,full,1536,1,1,,,not_target_layer
0.79,16,3,full,1536,1,1,,,not_target_layer
0.79,16,4,full,1536,1,1,,,not_target_layer
0.79,16,5,full,1536,1,1,,,not_target_layer
0.79,16,6,full,1536,1,1,,,not_target_layer
0.79,16,7,full,1536,1,1,,,not_target_layer
0.79,17,0,full,1536,1,1,,,not_target_layer
0.79,17,1,full,1536,1,1,,,not_target_layer
0.79,17,2,full,1536,1,1,,,not_target_layer
0.79,17,3,full,1536,1,1,,,not_target_layer
0.79,17,4,full,1536,1,1,,,not_target_layer
0.79,17,5,full,1536,1,1,,,not_target_layer
0.79,17,6,full,1536,1,1,,,not_target_layer
0.79,17,7,full,1536,1,1,,,not_target_layer
0.79,18,0,full,1536,1,1,,,not_target_layer
0.79,18,1,full,1536,1,1,,,not_target_layer
0.79,18,2,full,1536,1,1,,,not_target_layer
0.79,18,3,full,1536,1,1,,,not_target_layer
0.79,18,4,full,1536,1,1,,,not_target_layer
0.79,18,5,full,1536,1,1,,,not_target_layer
0.79,18,6,full,1536,1,1,,,not_target_layer
0.79,18,7,full,1536,1,1,,,not_target_layer
0.79,19,0,full,1536,1,1,,,not_target_layer
0.79,19,1,full,1536,1,1,,,not_target_layer
0.79,19,2,full,1536,1,1,,,not_target_layer
0.79,19,3,full,1536,1,1,,,not_target_layer
0.79,19,4,full,1536,1,1,,,not_target_layer
0.79,19,5,full,1536,1,1,,,not_target_layer
0.79,19,6,full,1536,1,1,,,not_target_layer
0.79,19,7,full,1536,1,1,,,not_target_layer
0.79,20,0,full,1536,1,1,,,not_target_layer
